x_test,p_true,p_mid,p_va,p0,p1,width,u_cal,bootstrap_sd
-0.717434869739479,0.11066094156707547,0.06372549019607843,0.08018867924528301,0.04411764705882353,0.08333333333333333,0.039215686274509796,0.04837133817334715,0.019145372630786674
-0.7094188376753507,0.11117888295306115,0.06372549019607843,0.08018867924528301,0.04411764705882353,0.08333333333333333,0.039215686274509796,0.04837133817334715,0.019145372630786674
-0.7014028056112225,0.11172161385619603,0.06372549019607843,0.08018867924528301,0.04411764705882353,0.08333333333333333,0.039215686274509796,0.04837133817334715,0.019145372630786674
-0.6933867735470942,0.11229028361840188,0.08658536585365853,0.09738717339667459,0.07317073170731707,0.1,0.026829268292682937,0.046063893669822,0.02736017227173565
-0.685370741482966,0.11288609118603654,0.08658536585365853,0.09738717339667459,0.07317073170731707,0.1,0.026829268292682937,0.046063893669822,0.02736017227173565
-0.6773547094188377,0.1135102868826391,0.08658536585365853,0.09738717339667459,0.07317073170731707,0.1,0.026829268292682937,0.046063893669822,0.02736017227173565
-0.6693386773547094,0.1141641742069048,0.08658536585365853,0.09738717339667459,0.07317073170731707,0.1,0.026829268292682937,0.046063893669822,0.02736017227173565
-0.6613226452905814,0.11484911165169315,0.08658536585365853,0.09738717339667459,0.07317073170731707,0.1,0.026829268292682937,0.046063893669822,0.02736017227173565
-0.6533066132264531,0.11556651453923697,0.08658536585365853,0.09738717339667459,0.07317073170731707,0.1,0.026829268292682937,0.046063893669822,0.02736017227173565
-0.6452905811623248,0.11631785686702462,0.08658536585365853,0.09738717339667459,0.07317073170731707,0.1,0.026829268292682937,0.046063893669822,0.02736017227173565
-0.6372745490981966,0.11710467315807285,0.08536585365853658,0.09523809523809523,0.07317073170731707,0.0975609756097561,0.024390243902439032,0.04363890764759432,0.02952545818874351
-0.6292585170340683,0.11792856030848586,0.08536585365853658,0.09523809523809523,0.07317073170731707,0.0975609756097561,0.024390243902439032,0.04363890764759432,0.02952545818874351
-0.6212424849699401,0.11879117942430806,0.08536585365853658,0.09523809523809523,0.07317073170731707,0.0975609756097561,0.024390243902439032,0.04363890764759432,0.02952545818874351
